United States,0,1,0
United States,1,0,0
United States,0,1,0
Slovenija,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
Luzon,0,1,0
United States,0,1,0
India,0,1,0
Italia,0,1,0
Italia,0,1,0
Luzon,1,0,0
India,1,0,0
Deutschland,0,0,1
India,1,0,0
Canada,0,1,0
الإمارات العربية المتحدة,0,0,1
الإمارات العربية المتحدة,0,0,1
India,0,1,0
India,1,0,0
India,0,1,0
United Kingdom,0,1,0
United States,0,1,0
Nederland,1,0,0
United Kingdom,1,0,0
India,0,1,0
Nigeria,0,1,0
الإمارات العربية المتحدة,0,1,0
Éire / Ireland,1,0,0
United States,1,0,0
United Kingdom,1,0,0
Deutschland,1,0,0
Deutschland,1,0,0
India,1,0,0
India,1,0,0
United States,0,1,0
India,1,0,0
United Kingdom,1,0,0
India,0,0,1
United States,1,0,0
United States,1,0,0
Србија,0,1,0
España,0,1,0
United States,0,1,0
United States,0,1,0
India,0,1,0
لبنان,0,1,0
Kenya,0,0,1
United States,1,0,0
Österreich,1,0,0
United States,1,0,0
United States,0,1,0
United Kingdom,1,0,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
Deutschland,1,0,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
Türkiye,0,1,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
Sverige,0,1,0
United States,0,1,0
United States,1,0,0
Indonesia,1,0,0
Italia,0,0,1
United Kingdom,1,0,0
Nederland,0,1,0
বাংলাদেশ,0,1,0
United States,1,0,0
United States,0,0,1
United Kingdom,0,1,0
Deutschland,0,1,0
Australia,0,1,0
Italia,0,0,1
Italia,1,0,0
India,0,1,0
Italia,1,0,0
Nigeria,1,0,0
India,1,0,0
Italia,1,0,0
Nederland,1,0,0
Italia,0,0,1
India,1,0,0
Nederland,0,1,0
United States,0,1,0
United States,1,0,0
United Kingdom,0,0,1
United States,0,1,0
United States,1,0,0
Italia,0,1,0
India,0,1,0
France,1,0,0
United States,0,1,0
Deutschland,0,1,0
United States,0,1,0
India,0,1,0
United States,1,0,0
India,1,0,0
India,0,1,0
Nigeria,0,1,0
United Kingdom,0,1,0
Norge,1,0,0
United States,0,1,0
United States,0,0,1
United States,1,0,0
السودان,1,0,0
Suomi / Finland,0,1,0
United States,0,0,1
United States,0,1,0
Deutschland,0,1,0
Nigeria,0,1,0
Portugal,1,0,0
United States,0,1,0
Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,0,0,1
United States,0,1,0
United States,1,0,0
India,0,1,0
United Kingdom,0,1,0
Österreich,0,0,1
United States,1,0,0
United Kingdom,1,0,0
Nigeria,1,0,0
United States,0,1,0
United States,0,0,1
United States,1,0,0
Italia,1,0,0
United States,0,1,0
United States,0,1,0
India,1,0,0
United Kingdom,0,0,1
United Kingdom,1,0,0
India,0,1,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
Nigeria,1,0,0
India,1,0,0
España,0,1,0
India,1,0,0
United States,1,0,0
لبنان,0,1,0
The Bahamas,1,0,0
United Kingdom,0,1,0
United States,0,1,0
India,1,0,0
United States,1,0,0
United Kingdom,0,0,1
United States,1,0,0
South Africa,0,0,1
Nigeria,0,1,0
United States,0,0,1
United States,0,1,0
United Kingdom,0,1,0
Nigeria,1,0,0
Italia,0,1,0
India,1,0,0
Deutschland,0,1,0
United States,1,0,0
United States,1,0,0
الإمارات العربية المتحدة,0,1,0
United States,0,0,1
United States,1,0,0
Italia,0,1,0
India,1,0,0
Nederland,0,1,0
South Africa,1,0,0
Éire / Ireland,1,0,0
Nigeria,0,1,0
United States,0,1,0
United States,0,1,0
United Kingdom,0,1,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
South Africa,1,0,0
United States,0,1,0
India,0,1,0
United States,0,1,0
United States,1,0,0
United Kingdom,0,1,0
India,1,0,0
South Africa,1,0,0
Colombia,0,1,0
Nigeria,0,1,0
United States,1,0,0
South Africa,0,0,1
Barbados,0,1,0
South Africa,1,0,0
United Kingdom,0,1,0
India,0,1,0
South Africa,0,0,1
Canada,0,1,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
Luzon,1,0,0
India,1,0,0
Shqipëria,0,1,0
United States,1,0,0
Italia,0,1,0
United Kingdom,0,1,0
India,1,0,0
United States,0,1,0
Nigeria,1,0,0
United States,1,0,0
United Kingdom,0,0,1
United States,1,0,0
United States,1,0,0
United States,0,1,0
United States,1,0,0
United Kingdom,0,1,0
India,0,1,0
Nederland,0,1,0
India,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United Kingdom,0,1,0
United States,1,0,0
España,1,0,0
United States,0,1,0
Canada,1,0,0
United States,0,0,1
United States,0,1,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,0,1,0
Deutschland,0,0,1
Italia,1,0,0
United States,0,1,0
Norge,1,0,0
آزاد کشمیر,0,1,0
United Kingdom,0,0,1
India,1,0,0
United Kingdom,1,0,0
United Kingdom,0,1,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
Österreich,0,1,0
United Kingdom,0,0,1
Nederland,1,0,0
United States,1,0,0
Nigeria,1,0,0
United States,1,0,0
Canada,0,1,0
India,1,0,0
Cameroun,0,1,0
United Kingdom,0,1,0
United Kingdom,1,0,0
United States,1,0,0
United States,1,0,0
Ghana,0,1,0
Nederland,0,1,0
United States,1,0,0
Kenya,1,0,0
United States,0,0,1
United States,1,0,0
Canada,0,1,0
Italia,0,0,1
United Kingdom,1,0,0
United Kingdom,1,0,0
United Kingdom,0,0,1
United States,1,0,0
United Kingdom,0,1,0
Canada,1,0,0
Suomi / Finland,0,1,0
United Kingdom,1,0,0
België / Belgique / Belgien,0,1,0
United States,1,0,0
United Kingdom,0,1,0
Italia,1,0,0
United Kingdom,0,1,0
Deutschland,0,1,0
United States,0,1,0
United Kingdom,0,0,1
Italia,1,0,0
India,0,1,0
India,0,1,0
Italia,0,0,1
United States,0,1,0
United Kingdom,0,1,0
Italia,0,1,0
United States,0,1,0
United Kingdom,0,1,0
Nigeria,0,1,0
ישראל,0,1,0
آزاد کشمیر,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,1,0
Italia,0,1,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
India,0,0,1
United States,0,1,0
United Kingdom,1,0,0
India,1,0,0
United States,1,0,0
नेपाल,0,1,0
United States,0,1,0
Panamá,0,1,0
United States,0,1,0
India,1,0,0
India,1,0,0
ශ්‍රී ලංකාව இலங்கை,0,0,1
Italia,1,0,0
United Kingdom,0,1,0
United States,0,1,0
India,1,0,0
United States,1,0,0
India,1,0,0
España,1,0,0
Deutschland,0,1,0
United States,0,1,0
日本,0,1,0
India,0,1,0
United Kingdom,0,0,1
Schweiz/Suisse/Svizzera/Svizra,1,0,0
البحرين,1,0,0
India,0,1,0
United States,0,0,1
India,1,0,0
United Kingdom,0,0,1
United States,0,1,0
United States,0,1,0
Danmark,0,1,0
United Kingdom,0,1,0
United States,1,0,0
United States,1,0,0
Italia,1,0,0
United States,0,0,1
United States,1,0,0
Ghana,1,0,0
Deutschland,0,0,1
India,1,0,0
République démocratique du Congo,1,0,0
Italia,1,0,0
Canada,0,1,0
United States,1,0,0
Schweiz/Suisse/Svizzera/Svizra,0,1,0
United States,0,0,1
United States,0,1,0
United Kingdom,1,0,0
United Kingdom,1,0,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
United Kingdom,1,0,0
United States,1,0,0
United States,0,1,0
Kenya,1,0,0
United States,0,0,1
United Kingdom,1,0,0
United Kingdom,0,0,1
Nigeria,0,1,0
Canada,1,0,0
India,1,0,0
India,1,0,0
Canada,0,1,0
India,1,0,0
India,0,1,0
United Kingdom,0,1,0
India,0,1,0
Polska,0,1,0
United States,1,0,0
United Kingdom,0,1,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
United Kingdom,1,0,0
Italia,0,1,0
Italia,0,1,0
India,0,1,0
India,1,0,0
United Kingdom,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,1,0
United Kingdom,0,1,0
India,0,1,0
United States,0,1,0
United States,0,1,0
United Kingdom,0,1,0
United States,1,0,0
Canada,0,1,0
India,0,1,0
India,0,1,0
United Kingdom,0,1,0
India,0,0,1
République démocratique du Congo,1,0,0
France,1,0,0
Italia,0,1,0
Canada,0,1,0
India,0,1,0
United States,1,0,0
العراق / عێراق / ܥܝܪܐܩ,1,0,0
Italia,1,0,0
آزاد کشمیر,1,0,0
United States,0,1,0
United States,0,1,0
الإمارات العربية المتحدة,0,0,1
Österreich,1,0,0
United Kingdom,0,1,0
الإمارات العربية المتحدة,1,0,0
India,1,0,0
United Kingdom,1,0,0
New Zealand / Aotearoa,0,1,0
آزاد کشمیر,1,0,0
Italia,1,0,0
India,1,0,0
India,0,1,0
Italia,1,0,0
Canada,0,1,0
Nigeria,0,0,1
United States,1,0,0
India,0,1,0
United Kingdom,0,1,0
United States,1,0,0
India,1,0,0
United States,0,1,0
United States,1,0,0
Ghana,0,1,0
United Kingdom,1,0,0
Ayiti,1,0,0
United Kingdom,1,0,0
Italia,0,1,0
United States,1,0,0
United States,0,1,0
India,0,1,0
United States,0,1,0
United Kingdom,1,0,0
United States,0,0,1
India,0,1,0
United Kingdom,1,0,0
United Kingdom,0,0,1
Canada,1,0,0
United States,1,0,0
United States,0,1,0
Kenya,0,1,0
United States,0,1,0
Hrvatska,1,0,0
Nigeria,1,0,0
United States,0,0,1
Luzon,0,0,1
United Kingdom,1,0,0
United Kingdom,1,0,0
Italia,1,0,0
United Kingdom,1,0,0
United States,0,0,1
Italia,1,0,0
Italia,1,0,0
United States,0,1,0
United States,1,0,0
Italia,1,0,0
United Kingdom,1,0,0
United Kingdom,1,0,0
United States,0,1,0
中国,1,0,0
Schweiz/Suisse/Svizzera/Svizra,1,0,0
Éire / Ireland,0,0,1
Italia,0,1,0
United Kingdom,0,1,0
India,0,0,1
India,0,0,1
Italia,1,0,0
India,0,1,0
United States,0,1,0
United States,0,1,0
United Kingdom,1,0,0
United States,1,0,0
United States,0,1,0
Canada,0,0,1
India,0,1,0
United States,1,0,0
Canada,1,0,0
Italia,0,1,0
United Kingdom,1,0,0
India,1,0,0
United States,1,0,0
Canada,0,1,0
India,1,0,0
South Africa,1,0,0
India,0,0,1
United Kingdom,0,1,0
South Africa,1,0,0
India,0,1,0
Nigeria,0,1,0
India,0,1,0
United States,0,1,0
India,0,0,1
Canada,0,1,0
Eesti,1,0,0
United Kingdom,0,0,1
United States,0,1,0
Italia,0,0,1
United Kingdom,1,0,0
United States,0,1,0
United States,0,1,0
United States,0,0,1
United Kingdom,1,0,0
United Kingdom,1,0,0
United States,1,0,0
United States,0,1,0
België / Belgique / Belgien,1,0,0
United States,0,0,1
Italia,0,1,0
United Kingdom,0,1,0
India,1,0,0
Italia,0,1,0
United States,0,1,0
India,0,1,0
United States,1,0,0
United States,0,1,0
Danmark,1,0,0
United States,1,0,0
United Kingdom,0,1,0
Italia,1,0,0
India,1,0,0
India,0,1,0
United States,1,0,0
Italia,1,0,0
India,0,1,0
United States,0,0,1
New Zealand / Aotearoa,0,1,0
United States,0,1,0
Canada,0,1,0
United Kingdom,0,1,0
United Kingdom,0,0,1
United Kingdom,1,0,0
United States,1,0,0
United States,1,0,0
United Kingdom,0,1,0
United States,1,0,0
United States,1,0,0
South Africa,1,0,0
España,0,1,0
United Kingdom,0,0,1
United States,0,1,0
United Kingdom,0,1,0
South Africa,0,1,0
United States,1,0,0
Deutschland,0,1,0
United States,1,0,0
United States,1,0,0
United States,0,1,0
United Kingdom,0,1,0
United Kingdom,0,1,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
Italia,1,0,0
Canada,0,1,0
United Kingdom,0,1,0
United Kingdom,1,0,0
United States,0,1,0
India,1,0,0
United Kingdom,0,0,1
United States,0,1,0
United States,1,0,0
Nederland,0,1,0
United States,0,0,1
Italia,1,0,0
United Kingdom,1,0,0
United States,0,1,0
Nederland,1,0,0
United States,0,0,1
Italia,0,1,0
United States,0,0,1
United States,1,0,0
United States,0,1,0
United States,0,1,0
United Kingdom,0,0,1
United Kingdom,0,1,0
Italia,1,0,0
United Kingdom,0,1,0
United States,1,0,0
United States,0,0,1
United States,1,0,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
Colombia,0,1,0
لبنان,0,1,0
United States,1,0,0
United Kingdom,0,0,1
United Kingdom,0,1,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,1,0
Nigeria,0,1,0
United States,1,0,0
日本,0,1,0
Italia,0,1,0
United States,1,0,0
Canada,1,0,0
United States,1,0,0
United States,1,0,0
Nigeria,1,0,0
United States,1,0,0
United States,0,1,0
日本,0,1,0
India,0,1,0
United States,1,0,0
Magyarország,1,0,0
Nigeria,0,0,1
United States,1,0,0
United States,1,0,0
United States,1,0,0
آزاد کشمیر,0,0,1
United States,0,1,0
United Kingdom,1,0,0
United States,1,0,0
Brasil,1,0,0
Polska,1,0,0
Italia,1,0,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
United States,0,1,0
United States,0,1,0
United States,1,0,0
Deutschland,0,0,1
Canada,1,0,0
United States,0,1,0
United States,0,1,0
Italia,1,0,0
United States,0,1,0
Canada,0,1,0
United States,1,0,0
Italia,1,0,0
Nigeria,0,1,0
United States,1,0,0
United States,0,1,0
United States,1,0,0
India,0,1,0
United States,0,0,1
United States,0,1,0
United States,0,1,0
United States,0,0,1
United Kingdom,0,1,0
Deutschland,0,1,0
United Kingdom,1,0,0
Canada,0,0,1
Canada,0,0,1
United Kingdom,1,0,0
United States,0,0,1
United States,1,0,0
United States,0,1,0
Italia,1,0,0
Canada,1,0,0
United Kingdom,1,0,0
United States,1,0,0
Nigeria,1,0,0
United States,0,1,0
United States,0,1,0
United Kingdom,1,0,0
New Zealand / Aotearoa,0,1,0
Brasil,0,1,0
United Kingdom,0,1,0
United States,1,0,0
United States,1,0,0
United States,1,0,0
United Kingdom,0,0,1
United States,0,1,0
Australia,1,0,0
Nederland,0,1,0
United States,0,1,0
United States,0,1,0
Nigeria,1,0,0
Canada,0,1,0
Italia,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,0,1
United States,1,0,0
United Kingdom,0,0,1
United States,0,1,0
United States,1,0,0
United Kingdom,1,0,0
Australia,1,0,0
Indonesia,0,1,0
United States,1,0,0
Italia,1,0,0
United States,1,0,0
United States,0,1,0
Nigeria,0,0,1
United Kingdom,1,0,0
United States,1,0,0
United States,0,1,0
Deutschland,0,1,0
United States,1,0,0
United Kingdom,0,0,1
United States,0,1,0
United States,0,1,0
United States,1,0,0
Canada,0,1,0
United States,0,1,0
Canada,0,1,0
Canada,0,0,1
United States,1,0,0
United States,1,0,0
United States,1,0,0
United States,0,1,0
Italia,0,1,0
India,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,0,1
United States,1,0,0
United States,0,1,0
Italia,1,0,0
Australia,0,0,1
Italia,1,0,0
United States,0,1,0
Italia,0,1,0
United States,1,0,0
United States,0,1,0
New Zealand / Aotearoa,0,1,0
Canada,1,0,0
India,0,1,0
United States,0,1,0
Colombia,1,0,0
United States,1,0,0
Italia,0,1,0
Australia,0,1,0
United States,0,1,0
Italia,0,0,1
United Kingdom,1,0,0
United Kingdom,1,0,0
United States,0,0,1
United States,0,1,0
United States,0,1,0
United States,0,1,0
Deutschland,0,1,0
United States,0,1,0
لبنان,1,0,0
United States,0,0,1
United States,1,0,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
United States,0,1,0
The Bahamas,1,0,0
United States,1,0,0
United States,0,0,1
United States,1,0,0
United States,1,0,0
Australia,1,0,0
United States,0,1,0
Luzon,0,1,0
India,0,1,0
Canada,0,1,0
United States,1,0,0
United States,0,1,0
United States,1,0,0
United States,1,0,0
India,0,1,0
Australia,1,0,0
Cameroun,1,0,0
Australia,1,0,0
United Kingdom,1,0,0
United States,1,0,0
United States,1,0,0
India,0,1,0
United States,0,1,0
United States,0,1,0
Italia,1,0,0
Italia,0,1,0
United States,1,0,0
United States,1,0,0
Canada,1,0,0
United States,1,0,0
United States,1,0,0
India,1,0,0
Italia,1,0,0
United States,1,0,0
Brasil,1,0,0
United States,0,1,0
Italia,0,1,0
Brasil,1,0,0
United States,1,0,0
Australia,1,0,0
Italia,0,0,1
India,0,1,0
United States,1,0,0
India,1,0,0
United States,0,1,0
United States,1,0,0
United States,0,0,1
Canada,0,1,0
India,0,1,0
United States,0,1,0
United States,1,0,0
United States,0,1,0
United States,1,0,0
India,1,0,0
India,1,0,0
عمان,0,1,0
United States,0,1,0
India,0,1,0
United States,0,0,1
India,1,0,0
India,1,0,0
Italia,1,0,0
India,0,1,0
Canada,0,1,0
United States,0,0,1
Deutschland,0,1,0
United States,0,0,1
United States,0,1,0
United States,1,0,0
नेपाल,0,0,1
South Africa,0,1,0
الإمارات العربية المتحدة,0,0,1
Italia,1,0,0
India,0,1,0
Deutschland,0,1,0
Deutschland,0,1,0
United States,0,1,0
United States,1,0,0
नेपाल,1,0,0
United States,0,1,0
United States,1,0,0
India,0,1,0
India,1,0,0
India,0,1,0
Kenya,0,1,0
India,1,0,0
India,0,1,0
Australia,1,0,0
India,0,1,0
United States,0,1,0
ประเทศไทย,0,1,0
India,0,1,0
Ghana,0,0,1
India,0,1,0
United States,0,1,0
India,0,0,1
United States,1,0,0
South Africa,0,1,0
الإمارات العربية المتحدة,0,1,0
India,0,0,1
Italia,0,1,0
Indonesia,0,1,0
ישראל,0,1,0
United Kingdom,0,0,1
Polska,0,1,0
South Africa,1,0,0
United States,0,1,0
India,0,1,0
Italia,1,0,0
India,1,0,0
Canada,0,1,0
United States,0,1,0
India,0,1,0
Россия,1,0,0
India,0,1,0
United States,0,0,1
India,0,1,0
South Africa,0,1,0
India,1,0,0
United Kingdom,1,0,0
United States,1,0,0
Россия,0,1,0
South Africa,0,1,0
Italia,0,1,0
United States,0,0,1
South Africa,0,0,1
South Africa,0,0,1
United States,1,0,0
Australia,0,1,0
United States,0,1,0
India,1,0,0
United States,1,0,0
India,0,0,1
Nederland,1,0,0
South Africa,0,1,0
New Zealand / Aotearoa,1,0,0
Ghana,1,0,0
United States,0,1,0
Schweiz/Suisse/Svizzera/Svizra,1,0,0
Nigeria,0,1,0
India,0,1,0
الأردن,0,1,0
United States,1,0,0
United Kingdom,0,1,0
United States,1,0,0
India,0,1,0
India,1,0,0
United Kingdom,1,0,0
South Africa,1,0,0
United States,0,1,0
United Kingdom,1,0,0
Nigeria,1,0,0
United States,0,1,0
Italia,0,1,0
Nederland,1,0,0
India,1,0,0
United Kingdom,1,0,0
United Kingdom,1,0,0
Kenya,0,1,0
Australia,0,1,0
Cameroun,1,0,0
India,0,1,0
Nederland,0,1,0
France,0,1,0
India,1,0,0
United Kingdom,0,1,0
Nigeria,0,1,0
United States,0,1,0
Italia,0,1,0
Nigeria,1,0,0
India,1,0,0
United Kingdom,0,1,0
South Africa,1,0,0
Nigeria,0,1,0
India,1,0,0
Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,0,1,0
Nigeria,1,0,0
United States,0,1,0
Suriname,1,0,0
South Africa,1,0,0
Italia,0,1,0
India,0,1,0
United States,0,1,0
South Africa,0,0,1
India,0,1,0
India,0,0,1
قطر,1,0,0
South Africa,1,0,0
India,1,0,0
日本,1,0,0
Ghana,0,0,1
Nigeria,1,0,0
Zimbabwe,1,0,0
Indonesia,0,0,1
Nigeria,0,1,0
Brasil,0,1,0
United Kingdom,1,0,0
United Kingdom,1,0,0
South Africa,0,1,0
United Kingdom,0,1,0
South Africa,0,1,0
日本,0,0,1
United Kingdom,1,0,0
Kenya,1,0,0
Italia,1,0,0
السعودية,0,1,0
India,0,0,1
Nigeria,1,0,0
Canada,1,0,0
Italia,1,0,0
Ghana,1,0,0
Italia,1,0,0
India,0,0,1
United States,0,0,1
South Africa,1,0,0
United States,1,0,0
آزاد کشمیر,0,1,0
India,0,0,1
United Kingdom,1,0,0
United Kingdom,0,1,0
Italia,1,0,0
Uganda,0,1,0
India,1,0,0
South Africa,0,1,0
United States,0,0,1
Deutschland,1,0,0
Nigeria,1,0,0
Nigeria,0,0,1
United Kingdom,1,0,0
Italia,1,0,0
United Kingdom,0,1,0
United Kingdom,0,1,0
Italia,0,1,0
India,0,1,0
United Kingdom,0,1,0
France,0,1,0
India,1,0,0
Κύπρος - Kıbrıs,1,0,0
United Kingdom,0,1,0
United States,0,1,0
Australia,0,0,1
United Kingdom,1,0,0
ประเทศไทย,0,1,0
United States,1,0,0
India,0,0,1
India,1,0,0
United Kingdom,1,0,0
Nigeria,0,1,0
Ghana,0,1,0
Nigeria,1,0,0
India,1,0,0
United States,1,0,0
South Sudan,0,1,0
United States,1,0,0
United Kingdom,0,1,0
United States,0,1,0
Ecuador,1,0,0
Italia,0,0,1
United States,0,1,0
United States,1,0,0
India,1,0,0
France,1,0,0
India,0,1,0
Deutschland,0,1,0
Nigeria,1,0,0
Deutschland,0,1,0
United States,0,1,0
Singapore,1,0,0
United Kingdom,0,1,0
Italia,1,0,0
Nigeria,0,1,0
India,0,1,0
India,0,1,0
India,1,0,0
United States,0,0,1
India,1,0,0
United States,1,0,0
India,0,1,0
Indonesia,1,0,0
United States,0,1,0
United Kingdom,0,1,0
India,0,0,1
Italia,1,0,0
Italia,1,0,0
Australia,0,1,0
United States,1,0,0
India,0,0,1
India,1,0,0
South Africa,1,0,0
India,1,0,0
Sverige,0,0,1
India,0,0,1
Australia,0,0,1
Portugal,0,0,1
Sverige,0,1,0
Deutschland,1,0,0
Nigeria,0,1,0
India,1,0,0
ישראל,0,1,0
France,0,1,0
France,1,0,0
New Zealand / Aotearoa,0,1,0
Italia,0,1,0
Liberia,1,0,0
United Kingdom,1,0,0
België / Belgique / Belgien,0,0,1
Nigeria,1,0,0
Italia,1,0,0
日本,1,0,0
United States,1,0,0
السعودية,0,1,0
India,0,1,0
United Kingdom,1,0,0
Nigeria,1,0,0
India,0,1,0
United Kingdom,1,0,0
Nigeria,0,0,1
Uganda,1,0,0
France,1,0,0
India,0,0,1
India,0,1,0
Nederland,1,0,0
United States,1,0,0
United Kingdom,1,0,0
لبنان,0,1,0
Italia,0,1,0
Nederland,0,1,0
Nigeria,1,0,0
Deutschland,1,0,0
India,1,0,0
Italia,1,0,0
United Kingdom,0,1,0
United Kingdom,1,0,0
India,1,0,0
United States,0,0,1
India,1,0,0
Indonesia,0,0,1
India,0,0,1
United States,0,1,0
Indonesia,0,1,0
Ecuador,1,0,0
ישראל,1,0,0
Norge,0,1,0
United Kingdom,1,0,0
Indonesia,0,0,1
Italia,0,0,1
Italia,1,0,0
India,1,0,0
Luzon,0,0,1
India,1,0,0
Italia,1,0,0
India,1,0,0
India,1,0,0
Nigeria,0,1,0
